,GUID,Inicio,Segmento,Tiempo Medio Interacción,Tiempo primer contacto Agente,palabras_totales,dominancia,Fin
2236,11393402,2020-08-10 16:55:12,WhatsApp - Salud,9.633333333333333,13.116666666666667,86,agente,2020-08-10 17:30:07
2237,11394764,2020-08-10 17:09:54,WhatsApp - Salud,3.1166666666666667,4.533333333333333,90,agente,2020-08-10 17:20:18
2238,11413030,2020-08-11 07:49:02,WhatsApp - Salud,0.4166666666666667,11.516666666666667,226,agente,2020-08-11 08:19:23
2239,11413979,2020-08-11 08:05:27,WhatsApp - Salud,3.316666666666667,4.183333333333334,52,agente,2020-08-11 09:13:40
2240,11417814,2020-08-11 08:50:45,WhatsApp - Salud,0.4833333333333333,12.016666666666667,126,agente,2020-08-11 10:05:04
2241,11420355,2020-08-11 09:18:13,WhatsApp - Salud,0.5166666666666667,6.6,285,agente,2020-08-11 09:42:46
2242,11421211,2020-08-11 09:26:45,WhatsApp - Salud,0.6,30.6,199,agente,2020-08-11 11:17:07
2243,11422965,2020-08-11 09:44:20,WhatsApp - Salud,0.36666666666666653,7.916666666666668,266,agente,2020-08-11 11:19:56
2244,11424895,2020-08-11 10:02:20,WhatsApp - Salud,1.0833333333333333,3.7,160,agente,2020-08-11 11:15:02
2245,11431393,2020-08-11 11:00:05,WhatsApp - Salud,0.45,5.033333333333333,265,agente,2020-08-11 12:13:45
2246,11437837,2020-08-11 11:46:50,WhatsApp - Salud,0.6333333333333333,3.216666666666667,100,agente,2020-08-11 12:53:45
2247,11443685,2020-08-11 12:41:43,WhatsApp - Salud,0.26666666666666666,2.8666666666666667,190,agente,2020-08-11 12:58:11
2248,11443960,2020-08-11 12:44:51,WhatsApp - Salud,0.5,2.6,198,agente,2020-08-11 12:57:52
2249,11444774,2020-08-11 12:53:57,WhatsApp - Salud,0.03333333333333333,4.333333333333333,276,agente,2020-08-11 14:04:02
2250,11449073,2020-08-11 13:44:41,WhatsApp - Salud,0.45,3.0166666666666666,196,agente,2020-08-11 15:02:38
2251,11450824,2020-08-11 14:03:23,WhatsApp - Salud,0.45,3.033333333333333,153,agente,2020-08-11 15:15:54
2252,11452891,2020-08-11 14:23:21,WhatsApp - Salud,0.5666666666666667,1.9,247,agente,2020-08-11 15:33:58
2253,11460722,2020-08-11 15:27:45,WhatsApp - Salud,0.1,1.8166666666666669,212,agente,2020-08-11 16:34:12
2254,11463120,2020-08-11 15:51:01,WhatsApp - Salud,0.5,2.35,324,agente,2020-08-11 16:05:55
2255,11463997,2020-08-11 15:59:21,WhatsApp - Salud,0.4166666666666667,2.95,205,agente,2020-08-11 17:14:39
2256,11469730,2020-08-11 16:52:13,WhatsApp - Salud,0.9666666666666668,7.216666666666668,224,agente,2020-08-11 18:09:13
2257,11470573,2020-08-11 17:02:09,WhatsApp - Salud,0.35,1.7166666666666666,206,agente,2020-08-11 17:13:41
2258,11470840,2020-08-11 17:05:28,WhatsApp - Salud,0.31666666666666665,3.3666666666666667,211,agente,2020-08-11 17:20:13
2259,11474637,2020-08-11 18:02:19,WhatsApp - Salud,0.36666666666666653,2.466666666666667,393,cliente,2020-08-11 18:27:23
2260,11477042,2020-08-11 18:51:13,WhatsApp - Salud,0.95,4.516666666666667,350,agente,2020-08-11 20:22:25
2261,11485501,2020-08-12 06:34:28,WhatsApp - Salud,6.616666666666666,7.633333333333334,82,agente,2020-08-12 07:11:42
2262,11486792,2020-08-12 07:31:25,WhatsApp - Salud,1.0666666666666669,9.566666666666666,169,agente,2020-08-12 08:50:05
2263,11494367,2020-08-12 09:20:50,WhatsApp - Salud,0.6333333333333333,5.233333333333333,319,agente,2020-08-12 09:50:54
2264,11495547,2020-08-12 09:33:21,WhatsApp - Salud,0.7666666666666667,5.0,244,agente,2020-08-12 10:50:16
2265,11499223,2020-08-12 10:09:11,WhatsApp - Salud,0.18333333333333326,3.2,206,agente,2020-08-12 10:19:19
2266,11499524,2020-08-12 10:12:11,WhatsApp - Salud,0.45,9.75,352,agente,2020-08-12 11:47:20
2267,11503678,2020-08-12 10:52:16,WhatsApp - Salud,0.7833333333333333,2.0166666666666666,266,agente,2020-08-12 11:11:14
2268,11505224,2020-08-12 11:06:04,WhatsApp - Salud,0.95,5.233333333333333,178,agente,2020-08-12 11:18:52
2269,11506510,2020-08-12 11:14:50,WhatsApp - Salud,0.26666666666666666,1.0166666666666666,176,agente,2020-08-12 11:25:38
2270,11508134,2020-08-12 11:25:54,WhatsApp - Salud,0.2,3.85,241,agente,2020-08-12 11:38:35
2271,11510193,2020-08-12 11:41:23,WhatsApp - Salud,0.3333333333333333,1.9,162,agente,2020-08-12 12:47:45
2272,11513435,2020-08-12 12:10:37,WhatsApp - Salud,0.35,2.1666666666666665,139,agente,2020-08-12 12:16:07
2273,11514654,2020-08-12 12:22:19,WhatsApp - Salud,0.18333333333333326,2.2333333333333334,134,agente,2020-08-12 12:28:11
2274,11515924,2020-08-12 12:37:02,WhatsApp - Salud,0.6333333333333333,24.66666666666667,290,agente,2020-08-12 13:58:04
2275,11531364,2020-08-12 15:05:38,WhatsApp - Salud,0.2833333333333333,5.533333333333332,186,agente,2020-08-12 15:21:26
2276,11541583,2020-08-12 16:48:12,WhatsApp - Salud,0.5666666666666667,5.883333333333334,204,agente,2020-08-12 18:06:03
2277,11541607,2020-08-12 16:48:35,WhatsApp - Salud,0.2333333333333333,8.383333333333333,257,agente,2020-08-12 18:06:31
2278,11542236,2020-08-12 16:56:36,WhatsApp - Salud,0.6833333333333333,8.55,135,agente,2020-08-12 17:09:28
2279,11542539,2020-08-12 17:00:29,WhatsApp - Salud,0.7166666666666667,8.983333333333333,128,agente,2020-08-12 17:14:05
2280,11556729,2020-08-13 06:09:35,WhatsApp - Salud,8.433333333333334,9.35,65,agente,2020-08-13 06:34:58
2281,11556779,2020-08-13 06:15:17,WhatsApp - Salud,0.2,7.7333333333333325,194,agente,2020-08-13 06:34:29
2282,11556896,2020-08-13 06:27:20,WhatsApp - Salud,0.7333333333333333,85.7,452,agente,2020-08-13 17:32:59
2283,11560382,2020-08-13 08:10:23,WhatsApp - Salud,0.21666666666666667,6.9833333333333325,199,agente,2020-08-13 09:37:26
2284,11563577,2020-08-13 08:56:05,WhatsApp - Salud,0.2833333333333333,9.283333333333333,155,agente,2020-08-13 09:09:32
2285,11563713,2020-08-13 08:57:39,WhatsApp - Salud,1.2,11.066666666666665,122,agente,2020-08-13 09:15:24
2286,11566329,2020-08-13 09:29:04,WhatsApp - Salud,0.4,10.6,399,agente,2020-08-13 09:51:48
2287,11566881,2020-08-13 09:35:14,WhatsApp - Salud,0.4166666666666667,5.033333333333333,137,agente,2020-08-13 09:43:59
2288,11571643,2020-08-13 10:25:22,WhatsApp - Salud,0.6,2.566666666666667,161,agente,2020-08-13 10:34:02
2289,11575572,2020-08-13 11:03:58,WhatsApp - Salud,1.2666666666666666,2.05,169,agente,2020-08-13 12:13:54
2290,11577132,2020-08-13 11:16:16,WhatsApp - Salud,0.6,19.5,491,agente,2020-08-13 11:48:51
2291,11585851,2020-08-13 12:28:21,WhatsApp - Salud,1.05,3.2333333333333334,196,agente,2020-08-13 12:45:08
2292,11587052,2020-08-13 12:41:08,WhatsApp - Salud,0.06666666666666668,2.066666666666667,322,agente,2020-08-13 12:50:44
2293,11594454,2020-08-13 14:01:58,WhatsApp - Salud,0.4166666666666667,1.1333333333333333,280,agente,2020-08-13 14:21:53
2294,11594642,2020-08-13 14:04:12,WhatsApp - Salud,0.6333333333333333,1.3666666666666667,172,agente,2020-08-13 14:13:03
2295,11594910,2020-08-13 14:07:25,WhatsApp - Salud,0.5333333333333333,5.833333333333332,177,agente,2020-08-13 15:23:42
2296,11596083,2020-08-13 14:21:11,WhatsApp - Salud,0.38333333333333336,13.95,438,agente,2020-08-13 16:02:35
2297,11602297,2020-08-13 15:28:40,WhatsApp - Salud,0.8666666666666667,4.783333333333333,176,agente,2020-08-13 15:46:17
2298,11609105,2020-08-13 16:50:09,WhatsApp - Salud,0.55,1.5666666666666669,225,agente,2020-08-13 18:01:27
2299,11622513,2020-08-14 06:01:03,WhatsApp - Salud,0.55,9.233333333333333,198,agente,2020-08-14 07:32:23
2300,11622519,2020-08-14 06:01:31,WhatsApp - Salud,0.35,9.916666666666666,119,agente,2020-08-14 07:23:37
2301,11622896,2020-08-14 06:40:24,WhatsApp - Salud,0.35,7.95,168,agente,2020-08-14 06:55:15
2302,11625112,2020-08-14 07:59:45,WhatsApp - Salud,0.5166666666666667,7.333333333333332,141,agente,2020-08-14 08:11:55
2303,11625483,2020-08-14 08:07:24,WhatsApp - Salud,0.3333333333333333,10.966666666666667,114,agente,2020-08-14 08:23:26
2304,11626302,2020-08-14 08:19:03,WhatsApp - Salud,0.15,9.7,156,agente,2020-08-14 08:34:25
2305,11628715,2020-08-14 08:54:28,WhatsApp - Salud,0.35,11.033333333333333,176,agente,2020-08-14 09:13:10
2306,11635461,2020-08-14 10:18:35,WhatsApp - Salud,0.8666666666666667,5.333333333333333,216,agente,2020-08-14 10:37:49
2307,11636731,2020-08-14 10:29:51,WhatsApp - Salud,0.36666666666666653,3.15,198,agente,2020-08-14 11:40:34
2308,11640464,2020-08-14 10:50:21,WhatsApp - Salud,0.26666666666666666,2.433333333333333,315,agente,2020-08-14 11:06:34
2309,11648598,2020-08-14 11:54:52,WhatsApp - Salud,0.26666666666666666,2.0166666666666666,249,agente,2020-08-14 13:11:52
2310,11648767,2020-08-14 11:56:32,WhatsApp - Salud,1.3833333333333333,2.9833333333333334,236,agente,2020-08-14 13:13:04
2311,11660500,2020-08-14 14:33:17,WhatsApp - Salud,0.4166666666666667,9.1,281,agente,2020-08-14 14:52:19
2312,11667380,2020-08-14 15:58:13,WhatsApp - Salud,0.1,2.25,155,agente,2020-08-14 16:04:47
2313,11670416,2020-08-14 16:38:04,WhatsApp - Salud,0.2333333333333333,1.85,116,agente,2020-08-14 17:44:05
2314,11686377,2020-08-15 08:30:33,WhatsApp - Salud,0.35,2.466666666666667,120,agente,2020-08-15 08:35:33
2315,11689477,2020-08-15 09:39:23,WhatsApp - Salud,0.36666666666666653,2.05,313,agente,2020-08-15 09:59:40
2316,11690740,2020-08-15 10:04:03,WhatsApp - Salud,0.6333333333333333,14.5,336,agente,2020-08-15 10:38:06
2317,11699002,2020-08-15 12:55:55,WhatsApp - Salud,0.6833333333333333,8.966666666666667,277,agente,2020-08-15 13:26:31
2318,11699826,2020-08-15 13:22:09,WhatsApp - Salud,0.9666666666666668,1.0333333333333334,125,agente,2020-08-15 13:31:43
2319,11707765,2020-08-15 15:10:40,WhatsApp - Salud,0.36666666666666653,4.016666666666667,294,agente,2020-08-15 15:25:49
2320,11771371,2020-08-18 06:09:34,WhatsApp - Salud,8.45,10.583333333333334,78,agente,2020-08-18 07:23:33
2321,11771985,2020-08-18 06:54:03,WhatsApp - Salud,0.25,7.433333333333334,269,agente,2020-08-18 08:07:21
2322,11775163,2020-08-18 08:02:32,WhatsApp - Salud,0.26666666666666666,10.833333333333336,222,agente,2020-08-18 08:21:17
2323,11779831,2020-08-18 08:54:09,WhatsApp - Salud,4.416666666666667,11.883333333333333,129,agente,2020-08-18 09:16:22
2324,11782875,2020-08-18 09:23:54,WhatsApp - Salud,0.5833333333333334,3.8333333333333335,410,agente,2020-08-18 10:05:25
2325,11783266,2020-08-18 09:27:18,WhatsApp - Salud,0.7833333333333333,1.65,357,agente,2020-08-18 09:47:22
2326,11786017,2020-08-18 09:51:22,WhatsApp - Salud,0.31666666666666665,19.53333333333333,371,cliente,2020-08-18 10:35:19
2327,11789774,2020-08-18 10:22:54,WhatsApp - Salud,1.3166666666666669,3.1666666666666665,136,agente,2020-08-18 11:33:25
2328,11794646,2020-08-18 11:00:25,WhatsApp - Salud,0.4166666666666667,2.333333333333333,179,agente,2020-08-18 11:08:28
2329,11797578,2020-08-18 11:15:51,WhatsApp - Salud,0.31666666666666665,2.333333333333333,218,agente,2020-08-18 11:28:25
2330,11802101,2020-08-18 11:36:03,WhatsApp - Salud,0.55,2.533333333333333,266,agente,2020-08-18 11:46:37
2331,11805415,2020-08-18 11:52:20,WhatsApp - Salud,0.6,2.583333333333333,201,agente,2020-08-18 12:05:55
2332,11807992,2020-08-18 12:10:20,WhatsApp - Salud,0.6166666666666667,2.8833333333333333,122,agente,2020-08-18 12:18:19
2333,11808672,2020-08-18 12:16:30,WhatsApp - Salud,0.5166666666666667,1.9833333333333332,268,agente,2020-08-18 13:26:43
2334,11810614,2020-08-18 12:32:43,WhatsApp - Salud,0.38333333333333336,1.3833333333333333,163,agente,2020-08-18 12:40:18
2335,11812152,2020-08-18 12:47:08,WhatsApp - Salud,0.36666666666666653,1.7333333333333334,125,agente,2020-08-18 13:53:39
2336,11816939,2020-08-18 13:34:37,WhatsApp - Salud,0.75,2.283333333333333,263,agente,2020-08-18 14:45:58
2337,11831801,2020-08-18 15:51:57,WhatsApp - Salud,0.45,2.466666666666667,163,agente,2020-08-18 17:05:16
2338,11854393,2020-08-19 06:39:07,WhatsApp - Salud,0.7666666666666667,3.966666666666667,202,agente,2020-08-19 06:55:52
2339,11859669,2020-08-19 08:32:44,WhatsApp - Salud,0.36666666666666653,1.6166666666666667,200,agente,2020-08-19 08:44:47
2340,11864531,2020-08-19 09:27:48,WhatsApp - Salud,0.5833333333333334,1.1166666666666667,152,agente,2020-08-19 10:36:55
2341,11864629,2020-08-19 09:28:51,WhatsApp - Salud,0.1,0.5333333333333333,134,agente,2020-08-19 09:33:22
2342,11864833,2020-08-19 09:31:14,WhatsApp - Salud,0.16666666666666666,2.9833333333333334,199,agente,2020-08-19 09:38:04
2343,11872533,2020-08-19 10:48:20,WhatsApp - Salud,0.8333333333333334,2.25,122,agente,2020-08-19 10:58:16
2344,11873131,2020-08-19 10:54:07,WhatsApp - Salud,0.25,2.1,226,agente,2020-08-19 11:06:03
2345,11874767,2020-08-19 11:09:29,WhatsApp - Salud,0.5166666666666667,1.9666666666666663,252,agente,2020-08-19 12:23:56
2346,11883212,2020-08-19 12:13:05,WhatsApp - Salud,0.31666666666666665,1.3333333333333333,319,agente,2020-08-19 12:23:53
2347,11889335,2020-08-19 12:47:05,WhatsApp - Salud,0.2,3.6666666666666665,189,agente,2020-08-19 12:55:59
2348,11890367,2020-08-19 12:53:31,WhatsApp - Salud,0.3,6.416666666666668,107,agente,2020-08-19 13:07:55
2349,11894027,2020-08-19 13:26:06,WhatsApp - Salud,0.7,1.7,159,agente,2020-08-19 13:34:42
2350,11894412,2020-08-19 13:30:09,WhatsApp - Salud,0.36666666666666653,1.7166666666666666,146,agente,2020-08-19 14:36:43
2351,11895893,2020-08-19 13:45:18,WhatsApp - Salud,0.15,1.9166666666666667,165,agente,2020-08-19 13:52:00
2352,11900668,2020-08-19 14:33:13,WhatsApp - Salud,0.2833333333333333,6.683333333333334,136,agente,2020-08-19 15:44:38
2353,11902994,2020-08-19 14:57:22,WhatsApp - Salud,0.26666666666666666,1.3833333333333333,152,agente,2020-08-19 15:01:39
2354,11903596,2020-08-19 15:03:08,WhatsApp - Salud,0.6333333333333333,2.55,192,agente,2020-08-19 16:15:30
2355,11904395,2020-08-19 15:11:01,WhatsApp - Salud,0.21666666666666667,11.666666666666664,201,agente,2020-08-19 15:32:09
2356,11906989,2020-08-19 15:36:34,WhatsApp - Salud,0.6666666666666666,3.0166666666666666,291,agente,2020-08-19 15:51:09
2357,11908616,2020-08-19 15:53:30,WhatsApp - Salud,0.43333333333333335,13.516666666666667,158,agente,2020-08-19 16:15:21
2358,11909246,2020-08-19 16:00:07,WhatsApp - Salud,0.16666666666666666,7.283333333333332,137,agente,2020-08-19 16:13:05
2359,11912109,2020-08-19 16:30:09,WhatsApp - Salud,0.3,9.0,242,agente,2020-08-19 16:50:27
2360,11912666,2020-08-19 16:36:23,WhatsApp - Salud,0.8833333333333333,11.383333333333333,280,agente,2020-08-19 17:06:28
2361,11916334,2020-08-19 17:24:40,WhatsApp - Salud,0.2333333333333333,5.566666666666666,239,agente,2020-08-19 18:34:05
2362,11929421,2020-08-20 06:09:55,WhatsApp - Salud,10.95,11.616666666666667,76,agente,2020-08-20 07:25:15
2363,11930318,2020-08-20 07:09:49,WhatsApp - Salud,0.31666666666666665,10.483333333333333,152,agente,2020-08-20 07:25:29
2364,11932269,2020-08-20 07:58:08,WhatsApp - Salud,0.21666666666666667,10.733333333333333,168,agente,2020-08-20 09:16:07
2365,11933087,2020-08-20 08:10:28,WhatsApp - Salud,1.0166666666666666,11.933333333333335,161,agente,2020-08-20 08:30:53
2366,11933738,2020-08-20 08:18:56,WhatsApp - Salud,0.7666666666666667,9.8,310,agente,2020-08-20 09:41:32
2367,11936116,2020-08-20 08:50:40,WhatsApp - Salud,9.9,10.85,80,agente,2020-08-20 09:07:00
2368,11937211,2020-08-20 09:03:58,WhatsApp - Salud,0.3,9.95,172,agente,2020-08-20 10:19:14
2369,11937971,2020-08-20 09:13:48,WhatsApp - Salud,0.4833333333333333,12.7,266,agente,2020-08-20 09:40:33
2370,11939334,2020-08-20 09:29:31,WhatsApp - Salud,0.3333333333333333,11.55,177,agente,2020-08-20 10:45:52
2371,11939410,2020-08-20 09:30:26,WhatsApp - Salud,1.05,11.333333333333336,288,agente,2020-08-20 09:58:11
2372,11942347,2020-08-20 10:02:37,WhatsApp - Salud,7.166666666666668,10.35,81,agente,2020-08-20 10:24:06
2373,11945148,2020-08-20 10:30:34,WhatsApp - Salud,8.083333333333334,9.433333333333334,68,agente,2020-08-20 11:42:37
2374,11946137,2020-08-20 10:40:02,WhatsApp - Salud,1.1666666666666667,9.533333333333333,127,agente,2020-08-20 11:01:02
2375,11946672,2020-08-20 10:45:13,WhatsApp - Salud,0.43333333333333335,10.25,314,agente,2020-08-20 12:11:14
2376,11948249,2020-08-20 11:00:50,WhatsApp - Salud,0.8333333333333334,9.166666666666666,120,agente,2020-08-20 12:29:12
2377,11951220,2020-08-20 11:29:12,WhatsApp - Salud,0.6666666666666666,1.1166666666666667,170,agente,2020-08-20 12:41:45
2378,11951904,2020-08-20 11:33:03,WhatsApp - Salud,0.43333333333333335,126.73333333333332,261,agente,2020-08-20 14:50:40
2379,11953647,2020-08-20 11:46:46,WhatsApp - Salud,10.866666666666667,12.1,65,agente,2020-08-20 12:13:28
2380,11954244,2020-08-20 11:51:45,WhatsApp - Salud,0.43333333333333335,10.533333333333333,119,agente,2020-08-20 12:07:57
2381,11956565,2020-08-20 12:14:09,WhatsApp - Salud,0.6666666666666666,10.25,202,agente,2020-08-20 12:32:41
2382,11957360,2020-08-20 12:22:10,WhatsApp - Salud,0.45,9.35,117,agente,2020-08-20 13:34:13
2383,11957562,2020-08-20 12:24:10,WhatsApp - Salud,0.38333333333333336,12.466666666666667,139,agente,2020-08-20 13:41:39
2384,11960801,2020-08-20 13:01:59,WhatsApp - Salud,0.4833333333333333,11.65,301,agente,2020-08-20 13:25:03
2385,11962598,2020-08-20 13:23:59,WhatsApp - Salud,0.7,12.9,166,agente,2020-08-20 13:45:08
2386,11963997,2020-08-20 13:42:12,WhatsApp - Salud,0.3333333333333333,6.0,209,agente,2020-08-20 14:00:16
2387,11964297,2020-08-20 13:45:39,WhatsApp - Salud,2.7,8.15,129,agente,2020-08-20 13:59:28
2388,11966052,2020-08-20 14:07:29,WhatsApp - Salud,0.5833333333333334,11.533333333333333,265,cliente,2020-08-20 14:29:21
2389,11966715,2020-08-20 14:15:03,WhatsApp - Salud,1.8333333333333333,25.15,223,agente,2020-08-20 14:56:32
2390,11967518,2020-08-20 14:24:17,WhatsApp - Salud,7.2666666666666675,9.75,63,agente,2020-08-20 15:37:58
2391,11968952,2020-08-20 14:40:48,WhatsApp - Salud,0.21666666666666667,12.283333333333333,164,agente,2020-08-20 14:59:54
2392,11969635,2020-08-20 14:48:22,WhatsApp - Salud,0.4166666666666667,7.666666666666668,235,agente,2020-08-20 15:05:26
2393,11971906,2020-08-20 15:13:45,WhatsApp - Salud,0.26666666666666666,9.85,243,agente,2020-08-20 16:33:02
2394,11972626,2020-08-20 15:21:48,WhatsApp - Salud,0.36666666666666653,10.116666666666667,285,agente,2020-08-20 16:42:20
2395,11975674,2020-08-20 15:46:24,WhatsApp - Salud,6.85,28.4,99,agente,2020-08-20 16:20:31
2396,11982803,2020-08-20 16:54:29,WhatsApp - Salud,0.2833333333333333,4.35,191,agente,2020-08-20 17:10:41
2397,11982820,2020-08-20 16:54:41,WhatsApp - Salud,0.6,16.483333333333334,312,agente,2020-08-20 17:27:45
2398,11984552,2020-08-20 17:17:35,WhatsApp - Salud,0.7,10.116666666666667,187,agente,2020-08-20 18:39:04
2399,11989315,2020-08-20 18:48:16,WhatsApp - Salud,0.15,8.1,136,agente,2020-08-20 19:01:47
2400,11997239,2020-08-21 06:03:09,WhatsApp - Salud,9.4,10.483333333333333,78,agente,2020-08-21 06:22:28
2401,11997356,2020-08-21 06:16:18,WhatsApp - Salud,9.916666666666666,10.966666666666667,78,agente,2020-08-21 06:55:51
2402,12000566,2020-08-21 08:06:59,WhatsApp - Salud,0.25,10.516666666666667,418,agente,2020-08-21 08:36:35
2403,12001094,2020-08-21 08:12:44,WhatsApp - Salud,0.38333333333333336,10.383333333333333,157,agente,2020-08-21 08:33:30
2404,12006498,2020-08-21 09:25:31,WhatsApp - Salud,0.2333333333333333,11.316666666666665,194,agente,2020-08-21 09:42:47
2405,12007429,2020-08-21 09:36:53,WhatsApp - Salud,0.6166666666666667,14.666666666666664,238,agente,2020-08-21 11:04:41
2406,12009998,2020-08-21 10:05:12,WhatsApp - Salud,0.38333333333333336,10.366666666666667,128,agente,2020-08-21 10:21:36
2407,12011728,2020-08-21 10:23:36,WhatsApp - Salud,0.3333333333333333,12.05,429,agente,2020-08-21 10:47:57
2408,12012314,2020-08-21 10:30:17,WhatsApp - Salud,0.36666666666666653,10.516666666666667,129,agente,2020-08-21 10:46:15
2409,12025091,2020-08-21 12:45:01,WhatsApp - Salud,0.38333333333333336,11.9,182,agente,2020-08-21 14:06:20
2410,12026544,2020-08-21 13:04:58,WhatsApp - Salud,0.15,11.416666666666664,204,agente,2020-08-21 13:21:54
2411,12027110,2020-08-21 13:12:53,WhatsApp - Salud,0.5333333333333333,9.133333333333333,228,agente,2020-08-21 13:33:33
2412,12027567,2020-08-21 13:18:57,WhatsApp - Salud,0.6333333333333333,14.866666666666667,198,agente,2020-08-21 13:59:09
2413,12030153,2020-08-21 13:53:23,WhatsApp - Salud,0.6,3.216666666666667,239,agente,2020-08-21 15:09:48
2414,12035075,2020-08-21 14:37:35,WhatsApp - Salud,0.8,13.933333333333335,198,agente,2020-08-21 15:06:18
2415,12039670,2020-08-21 15:22:43,WhatsApp - Salud,0.18333333333333326,7.716666666666668,189,agente,2020-08-21 15:36:26
2416,12040689,2020-08-21 15:34:06,WhatsApp - Salud,0.6833333333333333,10.166666666666666,192,agente,2020-08-21 16:53:30
2417,12043307,2020-08-21 16:04:23,WhatsApp - Salud,5.166666666666667,11.7,65,agente,2020-08-21 16:23:16
2418,12043582,2020-08-21 16:07:42,WhatsApp - Salud,0.3,55.93333333333333,213,agente,2020-08-21 17:11:45
2419,12044144,2020-08-21 16:15:45,WhatsApp - Salud,0.5166666666666667,10.483333333333333,306,agente,2020-08-21 16:35:47
2420,12046214,2020-08-21 16:42:05,WhatsApp - Salud,0.5166666666666667,15.166666666666664,277,agente,2020-08-21 17:07:25
2421,12048227,2020-08-21 17:09:12,WhatsApp - Salud,0.4166666666666667,13.683333333333335,258,agente,2020-08-21 17:30:28
2422,12048562,2020-08-21 17:14:19,WhatsApp - Salud,0.6666666666666666,12.216666666666667,260,agente,2020-08-21 18:48:28
2423,12049340,2020-08-21 17:27:32,WhatsApp - Salud,0.55,10.75,218,agente,2020-08-21 17:46:15
2424,12050230,2020-08-21 17:44:18,WhatsApp - Salud,8.25,11.316666666666665,76,agente,2020-08-21 18:03:29
2425,12059651,2020-08-22 06:01:59,WhatsApp - Salud,9.466666666666667,10.55,76,agente,2020-08-22 07:15:15
2426,12063333,2020-08-22 08:42:47,WhatsApp - Salud,0.38333333333333336,10.5,297,agente,2020-08-22 09:01:42
2427,12063350,2020-08-22 08:43:13,WhatsApp - Salud,0.2,11.333333333333336,211,agente,2020-08-22 09:00:04
2428,12063726,2020-08-22 08:51:19,WhatsApp - Salud,0.4666666666666667,9.966666666666667,160,agente,2020-08-22 09:24:02
2429,12065782,2020-08-22 09:31:22,WhatsApp - Salud,0.4,12.016666666666667,179,agente,2020-08-22 09:50:26
2430,12068141,2020-08-22 10:12:48,WhatsApp - Salud,1.4666666666666666,10.366666666666667,171,agente,2020-08-22 10:34:39
2431,12076149,2020-08-22 12:30:53,WhatsApp - Salud,1.3166666666666669,13.8,289,agente,2020-08-22 14:04:54
2432,12078170,2020-08-22 13:24:14,WhatsApp - Salud,0.4666666666666667,3.783333333333333,217,agente,2020-08-22 14:16:39
2433,12078270,2020-08-22 13:26:58,WhatsApp - Salud,0.6166666666666667,1.5666666666666669,102,agente,2020-08-22 14:35:56
2434,12080937,2020-08-22 14:50:41,WhatsApp - Salud,0.5166666666666667,1.1833333333333331,394,agente,2020-08-22 15:08:44
2435,12081517,2020-08-22 15:08:25,WhatsApp - Salud,0.6666666666666666,10.3,363,agente,2020-08-22 15:36:06
2436,12082961,2020-08-22 15:44:32,WhatsApp - Salud,0.21666666666666667,6.666666666666668,168,agente,2020-08-22 15:58:06
2437,12092216,2020-08-22 17:43:15,WhatsApp - Salud,0.4166666666666667,1.75,187,agente,2020-08-22 17:50:43
